event_id,event_type,txn_id,order_id,amount_paise,currency,status,created_at,method,description
evt_T7bjRLk8kkEtuN,PAYMENT,pay_WHYmCoVbU3yn4O,order_yXxglhI7UzteVW,12147,INR,PROCESSED,2026-07-11T10:36:38,upi,Nilkamal stackable plastic chair
evt_EUFHSR8ykuJjz2,PAYMENT,pay_GserIa3XG3KlNF,order_wrAHDEPoIR5KEi,50000565,INR,PROCESSED,2026-07-06T09:30:00,upi,Classmate spiral notebook pack
evt_ulsWwV3FCDUbp2,PAYMENT,pay_KLa7xxqiAHh9OC,order_bvXnQ7GL7iyQJH,231230,INR,PROCESSED,2026-06-14T14:44:30,wallet,Woodland leather high ankle
evt_wSNb7lNAQuMsxK,PAYMENT,pay_59iHGsrY3Lg4Tj,order_vVjAQGHY5oBdbt,79900,INR,PROCESSED,2026-07-07T06:08:06,upi,Mi power bank 20000mAh
evt_8uTNnmH0OZYi0Y,REFUND,pay_uZgseR2KPq4lYm,order_kSFnlnnB9vab0X,10000104,INR,PROCESSED,2026-07-10T09:00:00,upi,
evt_I1wcRrEHDFTcVB,PAYMENT,pay_rqL3K6xFdPNQua,order_0B2lwVQyYvuLUs,200800,INR,PROCESSED,2026-07-11T10:36:38,emi,Noise ColorFit smartwatch
evt_QlWtJhuD4dauVG,PAYMENT,pay_gFFkPZsEIT8VVG,order_yPEJD033c5yD7e,316795,INR,PROCESSED,2026-06-02T09:59:59,upi,Nescafe classic 200g jar
evt_Py5Q7wXWJAKkZM,PAYMENT,pay_fTz76JmrlOOpIC,order_ZfdmZ19qVbOE2P,44900,INR,PROCESSED,2026-06-21T09:13:26,upi,Mi power bank 20000mAh
evt_ePYa9UggSd6nXX,PAYMENT,pay_XudriTt3V8fNNR,order_rLCKXY5Mg7j7vV,1060600,INR,CAPTURED,2026-06-17T00:47:01,emi,Aashirvaad select atta 5kg
evt_TyegZ8UHgCVn1o,REFUND,pay_FBSAP9u9ZvZElz,order_UDptcWS9ehpIRD,10000107,INR,PROCESSED,2026-07-09T09:00:00,upi,
evt_e0kGC2U6PU01Fi,PAYMENT,pay_NdOd5pe8PLc4mc,order_WXQMcHRu4vWZQ7,30000330,INR,PROCESSED,2026-06-18T08:00:00,upi,Wings of Fire paperback
evt_NdskERqPifuaZD,REFUND,pay_WPpDBasRiDVnYf,order_Ha3cPtCzvGQNrW,109,INR,PROCESSED,2026-06-06T15:24:12,upi,
evt_UBmJrItLpDSm78,PAYMENT,pay_fNyxpFng5gDR55,order_8r0gBxdQ0Eochl,7800,INR,PROCESSED,2026-07-07T18:34:17,emi,boAt Rockerz 450 headphones
evt_ocPUAJCgOYcAcx,PAYMENT,pay_rvA6qdELECEV25,order_scdcTGKS4YK3mm,322300,INR,PROCESSED,2026-06-18T14:47:14,card,Sleepwell ortho mattress queen
evt_XZpoqGhMoRIQWr,PAYMENT,pay_2JjwtJ2Uuk5PHl,order_z99YiiBqxvSxBN,39300,INR,PROCESSED,2026-06-25T05:52:59,card,Godrej Interio steel almirah
evt_Sg5XJYdnrrn72d,PAYMENT,pay_owbnwQETmkKbq3,order_NaZZkyKef2hck8,8700,INR,PROCESSED,2026-07-10T08:00:00,card,Levis 511 slim fit jeans
evt_nLbMQf9KMbitNj,REFUND,pay_FBSAP9u9ZvZElz,order_UDptcWS9ehpIRD,10000107,INR,PROCESSED,2026-07-11T09:30:00,upi,
evt_Mtxj4m7hALBTh0,PAYMENT,pay_5krgkPTUAfUAbm,order_cNtd5OGiBMZvp7,34686,INR,PROCESSED,2026-06-02T11:14:44,netbanking,Woodland leather high ankle
evt_IXzyVrPNPUdBAp,REFUND,pay_bYsTN1Dt4mqRqF,order_0bZyZWN8IrbJUj,10000109,INR,PROCESSED,2026-07-10T09:30:00,upi,
evt_l8NlSeeNUghVPt,PAYMENT,pay_Db9Pq40WVBCHni,order_BV8JziQHUQHaqi,602100,INR,PROCESSED,2026-06-27T08:13:10,upi,Nykaa so matte lipstick
evt_0Jcq5lROKWXvua,PAYMENT,pay_JIYfH4qwaSWEyk,order_dRNtDKZKxoPkU3,2748872,INR,PROCESSED,2026-06-21T07:31:02,card,Levis 511 slim fit jeans
evt_kExxY1nmPnhoWB,REFUND,pay_4v4QCGtSyyZeI8,order_Y7TRwMZ1woC6FA,10000103,INR,PROCESSED,2026-06-27T09:00:00,upi,
evt_EMzDVBYBEfXqdN,PAYMENT,pay_4v4QCGtSyyZeI8,order_Y7TRwMZ1woC6FA,50000515,INR,PROCESSED,2026-06-26T09:00:00,upi,Classmate spiral notebook pack
evt_47Loxi160DcqT1,PAYMENT,pay_FnSknW9xwVYuoZ,order_KuRfymD8GG99Nb,799900,INR,PROCESSED,2026-07-07T18:34:17,netbanking,Minimalist niacinamide serum
evt_av57G5iKQE6ihh,PAYMENT,pay_5H8TY6RG4ogLH7,order_cCNKT3NMfrzWiS,60000600,INR,PROCESSED,2026-07-05T09:15:00,upi,boAt Rockerz 450 headphones
evt_NgWaa9vZa71X9L,PAYMENT,pay_Ez5SOUNazMSeI7,order_vGAL2THS1E9gsQ,44900,INR,PROCESSED,2026-07-08T09:05:14,card,Godrej Interio steel almirah
evt_jp8wJdjsWsiEL7,PAYMENT,pay_rTDv2PrBkYJ19g,order_PARfnsYReg9f8d,23883100,INR,PROCESSED,2026-06-04T06:37:38,upi,Mamaearth onion hair shampoo
evt_7nR4atQF2HIalB,PAYMENT,pay_JtRaVwX1Fp1Jss,order_vWWvf9AyqQD9Is,2451300,INR,PROCESSED,2026-06-28T17:50:06,netbanking,Puma Smash v2 sneakers
evt_sXAaTSSkHbZ1a7,PAYMENT,pay_OIQA16UbrX1bg1,order_OMe2ROJ0AwBR4m,474700,INR,PROCESSED,2026-06-05T16:07:26,card,Mamaearth onion hair shampoo
evt_VX1jL104DeiJTF,PAYMENT,pay_DRWmFOJPPDcsjJ,order_wumDRZqUlXBOui,349900,INR,CREATED,2026-07-10T06:23:44,upi,Noise ColorFit smartwatch
evt_9aMllZyUoTULnb,PAYMENT,pay_3zW3RrSaMsvyNn,order_RE3OEXJsTehSXO,3744900,INR,PROCESSED,2026-06-27T02:26:12,upi,Biba anarkali kurta set
evt_EZi0jrecuxl4ow,PAYMENT,pay_x2cqlxxHD6mEYC,order_C6XXyPrSQyRt6m,22895600,INR,PROCESSED,2026-06-27T02:26:12,card,Biba anarkali kurta set
evt_b9nKhkawMuZ0QW,PAYMENT,pay_fdsCh7g1PUeGPY,order_yxuEHDS60unLdN,179900,INR,PROCESSED,2026-06-05T16:07:26,card,Nescafe classic 200g jar
evt_2kgQzBbF8cKK56,PAYMENT,pay_MVcpLtFvnEpBIC,order_o9gX1EFT7g7MEe,50000555,INR,PROCESSED,2026-07-02T09:00:00,upi,Hawkins contura pressure cooker 3L
evt_yGqcwPfOTmqGFu,REFUND,pay_gO5N2bkQCC1oOu,order_sbF6cGXEUJV10X,10000110,INR,PROCESSED,2026-06-14T09:30:00,upi,
evt_7ORttFSeKXjmku,PAYMENT,pay_wzkiK8oPKGVKCc,order_swRmfjGs2YePKm,20100102,INR,PROCESSED,2026-06-18T14:47:14,upi,Realme Buds Wireless 2 neckband
evt_dsPAqsdx8Ep3D6,REFUND,pay_sQH8mmWLpeSkgW,order_Q6lqJHpZDV1Z4z,20000105,INR,PROCESSED,2026-06-04T07:37:38,upi,
evt_VoW8LiivS2fc8x,PAYMENT,pay_NB8vP1FGW0EbP3,order_wMJPr6ETVFvHmC,95300,INR,CAPTURED,2026-06-10T01:47:32,netbanking,Levis 511 slim fit jeans
evt_zFsPlV9Ay5HipQ,PAYMENT,pay_AFKeRDk6TRpcea,order_azuhFV1dQdsLmU,299900,INR,PROCESSED,2026-07-08T09:05:14,upi,NCERT class 10 science textbook
evt_692De4k3sv3R96,PAYMENT,pay_khfHYk6HLsmVy0,order_kfWmRPNVT2rc17,47684,INR,PROCESSED,2026-07-07T06:08:06,upi,Lakme absolute matte foundation
evt_Oc0cQl7kqmKasY,PAYMENT,pay_psanh0m5GCfzYF,order_LH7uDA2rFEnbiQ,4900,INR,PROCESSED,2026-07-13T13:07:39,upi,Minimalist niacinamide serum
evt_ltsVy1DmYvEexl,PAYMENT,pay_JrowtcfJlfSaO5,order_VFn7nvPkfNMUE1,5400,INR,PROCESSED,2026-07-07T18:34:17,netbanking,Nike Air Zoom Pegasus 40
evt_7ZX0V0vdcsXWxj,PAYMENT,pay_8QrS2vOvDn0k8B,order_0YQimjmSkpMUWt,2472000,INR,PROCESSED,2026-06-11T04:46:32,netbanking,boAt Rockerz 450 headphones
evt_qMARixYLsrrgXU,PAYMENT,pay_65KQJcf97wkYiv,order_X5wbqNT7vPff0s,2621900,INR,PROCESSED,2026-06-17T12:42:15,wallet,Minimalist niacinamide serum
evt_QvuXPDaITvooMR,REFUND,pay_quoaFjwxgQspkv,order_1mMTVhQFa6ioTD,10000105,INR,PROCESSED,2026-07-11T09:00:00,upi,
evt_JM6sv7EQwIa3Uh,PAYMENT,pay_eAxu9Jjk1GHUZz,order_Sw9dB2NX85tjoq,3280947,INR,PROCESSED,2026-06-13T14:13:49,upi,Wakefit study table walnut
evt_ilcNfzHd2NhLhp,PAYMENT,pay_XslgYYilM6vWWu,order_8NIasXL5OxhPKH,305800,INR,PROCESSED,2026-06-26T23:06:10,upi,Borosil glass tumbler set of six
evt_xoPSaH35XazPKk,PAYMENT,pay_RdnBHarE0Qa8x7,order_2RWthVJ6gt5fIF,20100103,INR,PROCESSED,2026-06-17T02:51:14,upi,Puma Smash v2 sneakers
evt_Mn0MiPiAoGVvmQ,PAYMENT,pay_YpYcDiAZnHCh8e,order_myWIkiYjNORI84,999900,INR,PROCESSED,2026-06-19T00:23:04,netbanking,Aashirvaad select atta 5kg
evt_BhukydV3brY4AP,PAYMENT,pay_g6eg7mC6YZCG1R,order_kiKODL5MB6C2FU,49800,INR,CREATED,2026-06-13T17:29:51,upi,Hawkins contura pressure cooker 3L
evt_8emSo8tUjHHdCM,REFUND,pay_mCowmDRe5ZQ48Y,order_Fws1AeZD7EFmv2,25000,INR,PROCESSED,2026-06-22T13:40:16,emi,
evt_JaUmd7XrrAhpOi,PAYMENT,pay_091W3MjdHmQsNh,order_PziiREPuvaHhwy,20100107,INR,PROCESSED,2026-07-09T05:53:20,upi,Nilkamal stackable plastic chair
evt_qOPbbu3mdkTjoW,PAYMENT,pay_zpc3JRJ13pUtBb,order_VKAnyWKF4jVl1G,298600,INR,PROCESSED,2026-07-14T09:07:57,wallet,Prestige induction cooktop 1900W
evt_fDSMmMr9Y5k0nI,PAYMENT,pay_DYeJwmz0FTHZYn,order_HJuFSONfztFTm6,1299900,INR,PROCESSED,2026-06-19T23:13:05,card,Tata Sampann toor dal 1kg
evt_fjBGiLGwkt4ADT,REFUND,pay_lXhueLJcBNIWbB,order_34WsULDAwy4FVC,10000102,INR,PROCESSED,2026-06-11T09:45:00,upi,
evt_g4dKLzKpLpyz1h,PAYMENT,pay_lY0LjoL5Fpc1A7,order_750ZF8xQdiFslH,1999900,INR,PROCESSED,2026-07-13T13:07:39,upi,Nescafe classic 200g jar
evt_rxfeQI1w8mKZWW,PAYMENT,pay_iA2dpiBVa1Tyf7,order_0UOmOLMBF1PNjh,254600,INR,CAPTURED,2026-06-05T17:48:32,netbanking,Tata Sampann toor dal 1kg
evt_ep3N7wbCSFjcTL,PAYMENT,pay_Ys7Bz5xeYa8Jis,order_JO3zOGkZZyrRqg,3573798,INR,CAPTURED,2026-06-24T14:43:08,card,Levis 511 slim fit jeans
evt_yqpXzq6VVm7QJF,PAYMENT,pay_ibK4pnDjcyC1oP,order_Hsor66OrPRpzmo,599900,INR,PROCESSED,2026-07-04T16:21:32,card,Puma Smash v2 sneakers
evt_OBidgWO12PlRSW,PAYMENT,pay_jn0vfegphXCOd2,order_G3FlTH443LTJjl,100000,INR,PROCESSED,2026-07-11T18:18:44,upi,Nescafe classic 200g jar
evt_oG8SW56qUbCiPK,PAYMENT,pay_HP86h8Wulq8NtK,order_XagAeZPzBcib4a,30000303,INR,PROCESSED,2026-07-10T08:00:00,upi,NCERT class 10 science textbook
evt_KRE87smofkH3E7,REFUND,pay_D0zKNSuqvHiJ6i,order_33C7uWe0j2lYjA,10000107,INR,PROCESSED,2026-07-06T09:45:00,upi,
evt_3lar41fMlHH9wC,PAYMENT,pay_xi7MU6zrKaSdzW,order_B1uSHRAPsdjY1Q,33623400,INR,PROCESSED,2026-06-22T13:40:16,card,Saffola gold edible oil 1L
evt_898XjjJpNNFjMz,REFUND,pay_XnCxomKDG83p2g,order_bz63IsQxu0YMOk,20000103,INR,PROCESSED,2026-06-17T03:50:14,upi,
evt_sjuEUsEZr0pDXg,REFUND,pay_0nPpk9cXT2AJI3,order_zGenfJWXSfS9zc,2500,INR,PROCESSED,2026-06-01T11:00:00,upi,
evt_v7LIMw9EcTbB0c,PAYMENT,pay_MJhObaZm1iJ3UT,order_H0D1ieMJmWFgUJ,6020,INR,PROCESSED,2026-07-04T23:24:35,card,Nilkamal stackable plastic chair
evt_Q6T6h3uxX9qPNQ,PAYMENT,pay_V40D8AiYxvlA4g,order_X40IaLt9WsSnqv,27300,INR,PROCESSED,2026-06-27T02:26:12,upi,Wakefit study table walnut
evt_FmGjfZEkhE28JR,REFUND,pay_HB1kU12ul5cCW0,order_booLQGJMNm2ExU,25000,INR,PROCESSED,2026-06-15T23:12:56,upi,
evt_odZfPlpnjnfQ48,PAYMENT,pay_zbGAoZUTYWaRjH,order_2TQtcOV6oNx17p,31700,INR,PROCESSED,2026-07-14T09:07:57,upi,Allen Solly cotton casual shirt
evt_FCYrnY53x7dJlf,PAYMENT,pay_L0yCLGRfXaeQxD,order_1aCIBuyTa5Wcng,34900,INR,PROCESSED,2026-06-22T00:48:40,upi,Milton thermosteel flask 1L
evt_uDmNqpKDELfNgl,REFUND,pay_SJ3ZHAYlJY683s,order_HVrSTKSd9zpMFK,20000109,INR,PROCESSED,2026-07-14T19:37:15,upi,
evt_LQnt2czZb5wxii,PAYMENT,pay_bp0tokZbTgf8wa,order_1rTb1aJnATK8ZK,263300,INR,PROCESSED,2026-06-10T12:49:19,upi,Godrej Interio steel almirah
evt_uk6FIwcpn98AMN,REFUND,pay_6jJGu5TgFmIkV6,order_GkXU1pRYP18uUR,10000102,INR,PROCESSED,2026-06-10T09:00:00,upi,
evt_7ceQyayxBzIEtz,PAYMENT,pay_c4UsM5UP2MTDOf,order_OwnqOohWsenspP,24900,INR,CAPTURED,2026-06-17T00:47:01,upi,Nykaa so matte lipstick
evt_ZvqpXHcb81Sx7n,PAYMENT,pay_ogAWMHSXLGFlP9,order_BHTgq72lDaUriQ,2012545,INR,PROCESSED,2026-06-27T10:13:38,netbanking,Wakefit study table walnut
evt_9RLlyD0pFu3WDu,PAYMENT,pay_XnCxomKDG83p2g,order_bz63IsQxu0YMOk,29140793,INR,PROCESSED,2026-06-17T02:50:14,upi,NCERT class 10 science textbook
evt_7CkXCU5LZGbHoi,PAYMENT,pay_bYsTN1Dt4mqRqF,order_0bZyZWN8IrbJUj,50000545,INR,PROCESSED,2026-07-02T09:00:00,upi,Bata formal derby black
evt_UsbZw8qmiWkH6t,PAYMENT,pay_i9vIJIF1ofzg5C,order_bA0fwYxxL51nFG,199900,INR,CAPTURED,2026-06-17T00:47:01,card,Milton thermosteel flask 1L
